route_key,final_seatcount
2025-02-02_35_46,4794.715646184688
2025-02-17_02_40,2683.874819207189
2025-01-17_28_47,2532.1735577975637
2025-01-22_20_46,2340.6157451225286
2025-01-29_02_31,2225.963981202661
2025-01-11_45_46,5257.354745419319
2025-01-15_03_47,4803.1715895868065
2025-01-29_45_03,1467.2948338865726
2025-02-26_47_46,1873.4199584532298
2025-01-31_44_46,3004.0360885469117
2025-01-16_02_16,1530.4239001126584
2025-02-22_14_30,2529.243197994547
2025-02-09_41_36,2855.973946781632
2025-01-03_04_29,1142.4233399985062
2025-01-11_19_32,2319.2074813403115
2025-02-04_22_36,1548.255677829119
2025-01-22_32_19,2383.224801352935
2025-01-16_06_47,4202.754790826143
2025-02-16_36_41,3054.4465144620813
2025-01-17_25_23,1886.721571995954
2025-02-19_44_45,1203.6074793197347
2025-01-21_31_02,2223.314761721891
2025-02-17_47_10,1186.6963855063384
2025-01-27_36_37,3329.8528256395807
2025-02-04_47_30,1692.028140032959
2025-02-25_46_26,1709.8995682065595
2025-02-13_20_46,1620.8845855566278
2025-01-16_17_23,1515.6675624422153
2025-01-18_05_45,3584.0831258467942
2025-02-21_46_45,5093.76620590105
2025-01-18_02_30,2979.9379039347873
2025-01-05_02_24,1382.3255920533827
2025-02-19_05_47,2398.2629510407164
2025-02-12_45_48,1614.3598417073567
2025-01-06_46_18,1506.1066094755479
2025-02-22_25_23,2591.1316854460174
2025-01-04_45_09,2472.7169786105783
2025-01-30_47_10,1367.8526899830404
2025-01-06_23_25,1808.625710421194
2025-01-02_34_45,4420.636529346698
2025-02-17_30_02,1631.8160833301476
2025-02-05_30_02,1949.3370070273093
2025-02-18_27_36,1711.6315946653915
2025-01-21_01_02,1396.4856202062108
2025-01-25_16_02,1641.8931223129814
2025-01-07_36_11,1830.919458673944
2025-01-02_47_28,2009.3237987597581
2025-01-20_30_14,1416.1797911806682
2025-01-10_26_46,1925.085966106544
2025-01-02_45_05,1939.0816262335088
2025-01-06_30_02,1694.1605170119046
2025-02-05_47_02,1710.0412976595323
2025-02-17_31_02,2413.0088298268056
2025-02-08_02_16,1502.0559059837872
2025-01-07_17_23,1782.957599479654
2025-01-26_47_08,1721.2095631541977
2025-02-15_23_13,1412.8760321970517
2025-01-12_02_01,1346.2090348628496
2025-02-28_44_45,1992.0555584229378
2025-02-13_48_46,3168.5529564854987
2025-01-06_46_47,1594.0777276968286
2025-01-28_45_03,1300.3726894309923
2025-01-04_45_42,1859.3955815378674
2025-02-20_45_28,3818.2979895524895
2025-02-06_07_36,1878.046474198351
2025-01-16_36_22,1302.1283430960152
2025-02-20_45_05,2126.029562274226
2025-01-13_45_42,1809.6043478273773
2025-02-19_46_35,1740.8187465185683
2025-02-13_46_47,2098.4425799946443
2025-02-01_45_47,4892.787322165407
2025-02-20_47_03,2291.529403949222
2025-01-27_41_36,3333.279586306215
2025-01-23_02_47,1771.1550201483847
2025-02-01_46_47,2087.3708293741224
2025-01-28_45_09,2690.222773631579
2025-01-10_02_16,1815.1032302097594
2025-02-14_11_36,2505.865955930276
2025-01-17_22_36,1548.255677829119
2025-01-06_36_41,3585.5162238717708
2025-02-06_02_14,1364.6552597283016
2025-02-21_45_48,3755.2295953088233
2025-02-28_31_02,1800.9578788633958
2025-02-05_16_02,1399.5029074635595
2025-01-25_46_18,1923.8338262650145
2025-02-22_03_45,1118.743689147939
2025-01-17_36_07,1772.508434382031
2025-02-04_05_47,2831.650734148676
2025-01-03_46_44,2562.8668284450223
2025-02-11_02_01,1363.115295264167
2025-01-15_31_02,2336.6392221892474
2025-02-26_02_47,2074.6908225733437
2025-01-21_06_47,1777.8981199420648
2025-02-04_02_14,1345.2033989293632
2025-01-07_45_48,1844.2151356319148
2025-02-21_45_09,3219.5977732832407
2025-02-03_34_45,2188.8654275571735
2025-01-29_35_46,1755.5360938285673
2025-01-14_46_15,2283.720756411561
2025-01-14_36_07,1767.1914340755493
2025-02-15_47_10,1474.5132825487162
2025-01-09_30_02,1745.621540148422
2025-01-20_45_28,1866.9736060407638
2025-01-01_45_39,1982.8485674876524
2025-02-15_43_47,2331.7639251711544
2025-01-17_44_45,2108.9661157182168
2025-01-01_33_46,2334.949202470404
2025-01-12_44_45,2027.5389473550076
2025-02-14_47_28,3421.6996388047364
2025-01-29_45_46,3759.462874440058
2025-01-30_19_32,2479.941897167366
2025-01-08_46_45,3733.281886305503
2025-02-17_47_46,1871.9882000776788
2025-01-05_12_36,2306.878622314217
2025-01-10_14_30,1750.9294158209227
2025-01-10_15_46,2047.8896754549833
2025-01-17_47_30,2731.1352119946578
2025-01-09_06_47,1961.127964345758
2025-02-16_04_29,1288.2989849985208
2025-01-09_44_46,1954.3873657824379
2025-02-06_02_19,2149.3199090258145
2025-02-22_36_07,1854.1389621514995
2025-01-22_09_46,3303.3210076055534
2025-01-31_45_05,2646.3034412447014
2025-01-21_46_44,1969.7231514257348
2025-01-25_02_24,1473.9180102585717
2025-01-15_39_45,1993.2054635108193
2025-01-18_06_47,4202.754790826143
2025-02-09_45_09,2589.500087477151
2025-02-09_17_23,1515.6675624422153
2025-01-14_46_18,2746.291463296109
2025-02-20_47_30,1844.602549971318
2025-01-10_47_03,5617.40648799721
2025-02-10_14_30,2338.383813905997
2025-01-21_46_15,1357.999727422761
2025-01-03_45_28,3609.5538193089374
2025-01-15_46_44,3199.279756690442
2025-02-22_37_36,6803.060810129675
2025-01-02_47_03,2861.1524754712264
2025-01-03_46_45,3757.010514157683
2025-02-23_39_45,3035.571873625798
2025-02-14_27_36,1858.2876496450783
2025-02-06_02_21,1292.1921697485866
2025-02-11_02_16,1532.3720723698623
2025-01-08_40_02,2227.079296378007
2025-01-21_42_45,1496.2207278091807
2025-02-09_35_46,3393.836831032805
2025-02-23_35_46,4350.218595084806
2025-01-22_38_36,1109.4656491295061
2025-01-01_36_37,564.2618471758872
2025-02-20_28_47,1890.103342591983
2025-02-20_45_39,2614.3010753115154
2025-01-23_46_18,2180.951570903561
2025-01-26_36_37,3100.793579544752
2025-02-01_14_30,1509.8261345486894
2025-02-23_05_45,2546.764959682368
2025-02-19_46_15,1376.432235926331
2025-01-18_46_20,4497.375195887816
2025-01-17_02_47,2218.359429025527
2025-01-21_03_45,2243.9303386272613
2025-01-04_45_48,2106.953785501808
2025-02-10_27_36,1894.5441589071668
2025-01-16_46_35,3969.6173229560254
2025-01-23_31_02,2069.206440544349
2025-02-22_46_47,1864.8955554183838
2025-01-17_43_47,4040.426140113853
2025-02-11_41_36,2755.153529962818
2025-02-06_45_42,2006.1240643818792
2025-02-01_45_09,3186.5185918219686
2025-01-09_34_45,1484.1931004726025
2025-02-03_27_36,1967.953243635648
2025-01-09_32_19,2378.225182803708
2025-02-17_46_18,1428.9885889599577
2025-02-16_35_46,5653.197590478994
2025-02-12_22_36,1834.3412383348873
2025-01-05_46_44,4014.4642624798967
2025-01-03_23_13,1844.2811257522392
2025-02-06_13_23,1917.4754545189835
2025-02-07_02_19,2261.267605007535
2025-02-04_36_22,1397.7275955535374
2025-02-22_36_22,1726.751682840393
2025-01-25_20_46,2217.2049457245207
2025-01-12_14_30,2159.188795406882
2025-01-27_26_46,1926.0864525317893
2025-02-17_47_06,1260.3259461383018
2025-01-14_37_36,1803.546222627552
2025-01-23_13_23,1849.6561948078884
2025-01-25_46_44,3229.941269260385
2025-01-09_12_36,1887.8275799525077
2025-01-06_37_36,477.82297649398276
2025-01-13_46_35,6873.315896173917
2025-02-07_12_36,2660.3767123836174
2025-02-14_45_39,3891.1821901387834
2025-01-09_13_23,1697.3733728865066
2025-02-26_44_45,1263.3885539878609
2025-01-29_36_11,1722.3900627312175
2025-02-11_46_18,1847.831136295705
2025-02-02_42_45,3005.467774763292
2025-02-15_21_02,1342.2561662235148
2025-02-16_27_36,2316.403712647534
2025-02-27_47_03,1873.123457984094
2025-01-19_31_02,2883.552950443655
2025-01-13_36_12,2015.833319737327
2025-01-03_02_47,2310.440776454842
2025-01-16_19_32,2491.5873775947334
2025-01-17_05_47,4287.001038903725
2025-02-07_45_48,3429.1317859798355
2025-02-12_36_12,1960.7353341380303
2025-01-02_27_36,1928.8891456107997
2025-02-12_46_35,1914.2659870489608
2025-02-10_44_46,3880.5202843565785
2025-01-25_06_47,1432.840284429688
2025-01-25_48_45,2157.109927431984
2025-01-24_15_46,1509.5572253213238
2025-02-03_45_39,1236.014716600196
2025-02-24_18_46,1846.2456885514255
2025-01-11_36_27,1397.0052278145777
2025-02-06_36_37,5672.360385261432
2025-01-27_09_45,2460.343474529601
2025-02-25_02_30,1794.7388359441554
2025-02-12_19_32,2414.8718689630955
2025-02-19_45_09,2771.3840311674862
2025-01-21_05_45,2612.869629106285
2025-02-18_02_47,2113.0336364559807
2025-02-25_47_10,1758.55565280005
2025-01-06_47_28,1829.8534479815285
2025-01-29_46_35,2882.388926410053
2025-01-09_46_20,5404.270317485396
2025-02-06_23_13,1672.8933333302823
2025-01-11_20_46,2581.227744098725
2025-01-04_31_02,2500.7619819792026
2025-01-09_28_47,2153.031645346777
2025-02-25_19_30,1641.7425954697424
2025-01-25_45_46,4357.574923714367
2025-02-11_34_45,1661.5814782220932
2025-02-02_36_22,1645.2353728820508
2025-01-19_44_45,4124.084232609404
2025-02-10_09_46,4406.021664892063
2025-02-03_47_28,1547.0143340959512
2025-02-20_45_34,2269.5436576019315
2025-02-07_09_45,3340.540894190601
2025-02-28_02_24,1621.471317515452
2025-02-01_46_18,2887.10024656049
2025-02-07_47_03,3345.8611598218463
2025-02-16_05_45,2794.508327284026
2025-02-19_45_48,1737.8062479666362
2025-02-04_34_45,1279.4980679151954
2025-02-20_35_46,2174.7840072881195
2025-02-28_46_48,5290.71111140061
2025-02-02_02_30,2300.4261277025425
2025-01-31_48_45,2895.293775187681
2025-01-19_02_40,2299.2526214370987
2025-02-10_26_46,1705.8260782394743
2025-01-30_02_40,2753.3897290572304
2025-02-03_36_41,3481.2922573797873
2025-01-12_47_05,6851.884521717952
2025-01-23_22_36,1380.3126741604449
2025-02-11_45_34,1363.9464528520098
2025-02-20_47_28,2529.753832463144
2025-01-14_39_45,2673.3848872831627
2025-01-15_47_05,3943.8106134659665
2025-02-06_26_46,1545.4960903073372
2025-01-16_44_46,6921.473026737968
2025-02-08_39_45,1984.6967768185007
2025-02-28_48_45,2215.1353164859684
2025-02-05_19_30,2021.460620519483
2025-02-13_46_45,4727.335050257716
2025-01-26_08_47,1531.3437427860483
2025-01-02_15_46,3027.8574395319024
2025-01-04_44_46,2757.016412917185
2025-01-02_07_36,3157.2230945444826
2025-02-23_46_35,1881.7829758345767
2025-02-20_46_33,1061.7270192102933
2025-02-19_45_44,1409.3784350948952
2025-01-07_19_02,1960.23685265986
2025-01-26_45_48,2295.1536989475567
2025-02-26_23_25,1888.5480295341183
2025-02-16_46_45,5470.146034133557
2025-01-17_46_47,1660.9490629473034
2025-01-21_03_47,2553.2494371032712
2025-01-20_47_03,2006.1428876979662
2025-01-16_08_47,5105.056543642649
2025-02-26_01_02,1323.01131386561
2025-01-16_03_47,4849.366804186935
2025-02-01_46_15,2586.8764388742634
2025-02-15_46_35,2946.5054744710587
2025-01-10_45_48,3940.1346190383283
2025-02-24_03_47,1336.6647085550292
2025-02-07_36_07,2106.6919945239947
2025-02-14_46_26,1841.0902008632258
2025-02-12_38_36,2335.702451698251
2025-01-31_39_45,1633.2918927881694
2025-01-18_23_13,1600.7535121204598
2025-01-05_46_15,1755.601365513607
2025-01-18_47_46,2791.036802119771
2025-01-11_02_21,1585.9809810161191
2025-01-07_19_32,2547.6316906318625
2025-02-21_48_45,1614.8718257505454
2025-01-27_28_45,2628.0396305763797
2025-02-17_23_13,1698.7176478171098
2025-01-16_09_46,6001.9873736179
2025-02-24_46_18,1989.5862207371833
2025-01-14_48_45,3804.329101362022
2025-02-26_36_11,1989.6652234914955
2025-02-15_47_05,3502.556415081135
2025-02-12_05_45,2017.054281956817
2025-01-24_18_46,1975.5019920990571
2025-02-21_47_06,1665.1347753577309
2025-02-17_12_36,2087.347875235203
2025-01-30_25_23,1573.8761068636552
2025-02-22_39_45,2130.06696447651
2025-01-25_43_47,2622.153383502055
2025-02-18_45_05,1644.425478925524
2025-02-25_38_36,2129.189860047016
2025-01-30_47_45,4260.472713223929
2025-01-30_07_36,1555.6189987422924
2025-02-03_13_23,1636.5911963985066
2025-01-27_09_46,3558.136611155384
2025-01-20_47_46,1821.8144109019554
2025-02-13_02_01,1359.0548983259514
2025-02-20_47_45,4519.732058221566
2025-02-01_07_36,1874.8633478042461
2025-01-19_02_24,1446.5659362695055
2025-02-14_47_43,3932.006554827723
2025-01-20_47_05,3362.9386968586514
2025-01-16_45_48,2555.0951394152225
2025-01-26_48_46,5706.495033560903
2025-02-09_36_11,2356.912128951297
2025-01-12_48_45,2615.7705098873976
2025-01-24_45_28,4622.212214041493
2025-02-05_47_45,3725.600610785642
2025-01-05_45_34,2079.569589759565
2025-02-23_46_45,4715.96744408337
2025-02-28_02_19,2184.122774380166
2025-02-19_37_36,3515.7369307451786
2025-01-09_45_05,3948.036909925645
2025-01-01_46_20,1749.1903406722831
2025-01-06_21_02,1191.0017357664651
2025-01-12_02_40,2621.6628285719503
2025-01-24_26_46,2056.5067346293745
2025-02-14_45_05,2479.381794730541
2025-02-13_42_45,1448.372457947987
2025-01-02_44_46,3121.203837212407
2025-02-10_05_45,1713.796455119582
2025-02-23_17_23,1689.177091596113
2025-02-15_45_34,1859.4425086653198
2025-01-09_45_48,3470.939164982924
2025-01-02_46_47,1870.6907768531316
2025-01-22_45_03,1724.824167047782
2025-01-25_45_34,1946.7787049493973
2025-01-15_45_48,2277.5115276172587
2025-01-02_23_13,1278.110151368942
2025-01-25_09_45,2842.5782885077106
2025-02-09_23_25,1349.9946479299388
2025-02-27_08_47,1490.0240705707085
2025-02-14_12_36,2566.7845286279207
2025-02-06_36_41,3341.1773623309405
2025-02-14_05_45,1715.295414526293
2025-01-29_47_08,1424.2523813298988
2025-01-21_47_46,1798.5228749764813
2025-02-25_28_45,1780.9041822521815
2025-02-08_45_34,2112.1491131454186
2025-01-26_45_47,3760.5241369955306
2025-01-26_01_02,1347.6812932976868
2025-02-24_11_36,2586.2674680172945
2025-01-28_19_30,1392.333631604202
2025-02-15_39_45,1982.8343188263455
2025-01-13_18_46,1818.1749344537893
2025-02-16_32_19,2455.789646910255
2025-01-07_34_45,2083.519661941974
2025-02-24_46_09,3373.1475358486555
2025-02-01_02_21,1390.6320341896096
2025-02-19_36_41,3312.690372543154
2025-01-23_47_43,2402.2534630184596
2025-01-31_26_46,2263.093340524604
2025-02-27_47_46,1966.5846945434591
2025-01-07_47_08,2465.869256546839
2025-01-15_44_45,3663.282586562532
2025-02-27_12_36,1951.1187721633896
2025-01-21_18_46,2466.4880302712886
2025-02-13_03_47,2167.665152121009
2025-01-13_46_09,5477.605339529914
2025-01-06_30_14,1363.115295264167
2025-01-28_39_45,1685.1747598261093
2025-02-10_45_05,1654.4391241860646
2025-01-25_46_48,4075.2048308651415
2025-02-24_16_02,1304.9773371959116
2025-01-20_46_47,1928.3748617795839
2025-01-30_02_31,2949.5253587963693
2025-01-30_48_45,1737.7565398138609
2025-01-24_45_47,5015.178480207476
2025-01-03_16_02,1415.0317119333101
2025-02-26_21_02,1032.7220132812492
2025-01-06_36_27,1048.069798973678
2025-02-11_38_36,1944.3217380807719
2025-01-30_20_46,2142.118989165934
2025-01-18_20_46,6024.822420238057
2025-01-21_40_02,2760.4755978043704
2025-01-21_09_46,4731.882789385305
2025-02-10_02_16,1880.0048402732052
2025-02-08_45_28,3064.3595426765023
2025-02-25_47_05,4448.013893963387
2025-02-24_47_08,1765.5575883657175
2025-01-19_27_36,1638.3110043598967
2025-02-20_46_47,2034.146348027179
2025-02-26_07_36,1449.750402822105
2025-01-22_02_30,2228.7402564230806
2025-02-09_28_47,3302.3848079356912
2025-02-09_21_02,1395.3947149637243
2025-01-07_42_45,1894.437028441118
2025-01-17_23_13,1462.7269828187777
2025-01-04_35_46,3015.4099019210644
2025-01-03_47_46,2645.220438239415
2025-01-26_46_44,3231.3764135279994
2025-02-06_08_47,1348.6893092733696
2025-02-13_01_02,1247.3502816309192
2025-02-20_02_14,1382.3255920533827
2025-02-20_02_40,2632.7967651742615
2025-02-06_46_15,1920.2715591936499
2025-01-25_02_14,1488.0587122133543
2025-02-28_33_46,1137.1242974919228
2025-01-11_21_02,1213.877943068162
2025-02-16_47_02,2053.5358726124296
2025-02-07_02_14,1421.2092944355998
2025-02-08_07_36,2089.8478192712796
2025-01-13_21_02,1118.5349552103712
2025-02-25_47_08,1883.3954649251052
2025-02-08_01_02,1237.5228487002705
2025-01-16_46_47,1868.373115786203
2025-01-20_33_46,1719.77024715009
2025-01-16_47_08,1990.5563555800727
2025-02-12_07_36,1841.0153538506243
2025-01-07_37_36,495.41092351986003
2025-01-22_48_46,4388.803857420828
2025-02-26_46_18,2201.1796133856424
2025-02-01_46_45,4539.407541023183
2025-01-19_47_45,5059.1744514819065
2025-02-05_39_45,1820.3452383602057
2025-02-12_16_02,1377.324723510784
2025-01-18_12_36,2780.6076889777605
2025-01-02_21_02,1338.3598322365792
2025-02-10_47_45,4669.467654791894
2025-02-13_34_45,1558.3152477766205
2025-02-21_45_03,2091.92570366363
2025-01-19_47_02,2235.6917352207483
2025-02-17_47_43,1735.3712363003003
2025-02-23_46_20,2663.4237468517226
2025-01-06_46_15,1438.5367977019985
2025-02-01_30_14,1713.892047696297
2025-01-03_26_46,1828.2793604378203
2025-01-24_45_39,3727.862592171367
2025-02-23_36_07,1903.48484398158
2025-01-10_37_36,985.960101222911
2025-02-21_39_45,1751.9924650746868
2025-01-20_36_27,1409.9277204589155
2025-02-02_47_05,2738.208499652455
2025-02-24_47_10,1324.3207404512054
2025-01-19_46_18,2097.7760103604364
2025-01-08_19_02,1885.7577437818609
2025-02-23_47_30,1939.8373451096074
2025-01-11_02_40,2923.9242034181852
2025-01-06_36_07,1475.6515434273592
2025-02-20_45_03,1697.2455908755587
2025-01-14_40_02,2583.7698098038427
2025-02-01_02_31,1947.2792959744938
2025-02-12_02_24,1360.1171708126813
2025-01-02_40_02,2799.427384500138
2025-01-30_23_25,1137.7464447901739
2025-01-07_02_40,1905.1687869031998
2025-02-20_03_45,1348.2816749106926
2025-01-03_47_08,1926.0188185214167
2025-01-30_45_47,5110.021685605324
2025-01-08_32_19,2665.492341726516
2025-01-08_45_48,2636.137379738611
2025-01-28_33_46,1011.5338773407082
2025-02-28_47_45,4799.611024568465
2025-02-16_45_46,5414.962973542999
2025-01-15_38_36,1300.944840178995
2025-02-02_23_13,1545.6725018246136
2025-01-03_44_45,1434.8359502366718
2025-01-13_36_41,4318.010517175661
2025-02-13_48_45,1449.4878151911043
2025-01-18_45_42,1866.6682630658142
2025-02-10_46_45,4684.980937163343
2025-01-30_45_48,3334.84303313909
2025-01-12_48_46,4566.597591674055
2025-02-24_47_43,1859.5917082861622
2025-02-12_32_19,2084.4508112384074
2025-02-19_02_47,2288.8827139995237
2025-02-11_45_09,1892.1747576596126
2025-01-01_47_05,3312.2939959876985
2025-02-12_04_29,1217.7371305691736
2025-01-16_03_45,3268.480814074592
2025-01-24_45_34,3102.8755576597327
2025-02-28_30_02,2113.525588937793
2025-01-05_40_02,2690.224519052325
2025-01-23_07_36,1920.253676349983
2025-02-13_14_30,1411.593733599117
2025-02-06_32_19,2239.8507585410207
2025-02-13_25_23,1404.6707392605629
2025-02-19_25_23,2502.2421697829473
2025-01-20_25_23,1613.739670563678
2025-02-18_28_45,2635.3036117286606
2025-01-31_17_23,1382.3598357531325
2025-02-10_47_30,1651.0846966007484
2025-01-24_08_47,1897.8909959336136
2025-02-01_46_44,5384.151645740807
2025-02-18_46_33,1102.3261095052394
2025-02-05_47_03,1765.5575883657175
2025-01-05_47_45,5292.45739462959
2025-01-03_09_46,4243.801517615511
2025-02-15_01_02,1224.4436645389162
2025-01-30_15_46,1434.1440834198488
2025-01-10_09_46,4900.984837056178
2025-02-24_47_02,1827.47023588985
2025-01-10_46_45,3612.0742573498555
2025-02-25_02_31,2131.421795300396
